id,submission_id,disputed_by,resolved_by,created_at,resolved_at,status,reason,resolution_notes,attachment_url
196,1254,20,null,3/13/2026 12:49:31 PM,null,OPEN,"Did the agent follow policy on ticket call cadence? I did, I had an open task so I opted to follow through that with updated notes within the task

Did the agent leave a voicemail/message for the ticket contact? You can visibly see that I left a voicemail for Alex

Was the interaction documented in the proper CRM area (Task / Ticket)? I did document what I did

Was the ticket status set properly? I set it to what we use for updating tasks. I have reached out to Levi about a proper resolution for this in the past and it was not updated.

Was the ticket resolution set properly? I set it to what we use for updating tasks. I have reached out to Levi about a proper resolution for this in the past and it was not updated.

It appears that she is trying to equate the entire ticket with one interaction which this form does not have as an option. For this specific interaction, I followed everything.",null,null
197,1233,13,null,3/13/2026 2:58:06 PM,3/18/2026 1:04:39 PM,REJECTED,"Spoke with Ian about this review, we both agree this should not be a review. This was not a DM customer and I assisted the customer to the best of my ability. I was flagged for not taking notes when there was no account to create a ticket. I was also flagged for providing the customer soundtrack your brand support email,  which is also beyond me. 

Submitting a dispute to expunge the review. ","The score remains unchanged following the review. The agent did not follow the script or process outlined for when an inbound is received from a Customer Signed Up Through Soundtrack and not Dynamic Media calls in per the requirements of KB page - http://know.crm.dm-us.com/books/job-tech-support/page/soundtrack-customer-signed-up-through-soundtrack-and-not-dynamic-media. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
198,1273,25,null,3/13/2026 7:33:48 PM,3/16/2026 3:21:28 PM,ADJUSTED,"Was the classification / subclassification set accurately?
Was the radio type accurately selected in the ticket?
Was an accurate device ID / username entered?
Did the troubleshooting approach match the process in the Knowledge Base?


Class/Subclass were set to what was approved by Levi for tech support to use for DM portal related inquires.

You do not select radio type's for DM portal related inquires. 

No device ID was needed to resolve this customers request.

Approach for providing access to the DM portal matches the KB steps.
",I adjusted the score regarding Was this a tech support interaction and Was the classification / sub classification set accurately. A similar request was made in the Tech Support group chat and tech support agents were advised to use  the existing DM portal access request class/ subclass. A review of the existing policy and KB update will need to reviewed to determine if tech support reps should transfer these requests to CS moving forward once they are informed of policy/ KB update. The original score was 82.43%. Score has been updated.,null
199,1286,12,null,3/16/2026 5:24:08 PM,3/17/2026 8:55:14 PM,ADJUSTED,"CSR should have looked at transfer notes and saw the callers name and reason for calling so there was no reason to ask the caller again for their name etc

I did not get transfer notes until I had already asked intro questions. ",I adjusted the score regarding Was the greeting script followed. I reviewed the call timeline and the agent that transferred the call did not click “Done” until 1:49:36 and Beth received the call at 1:48:58 so transfer notes were delayed. The original score was 97.01%. Score has been updated.,null
200,1296,16,null,3/16/2026 9:17:16 PM,3/18/2026 2:59:46 AM,REJECTED,I called billing group at the google number was the same as billing but I did call the two google number that Cheryl provided but I did not see those two other numbers,"The score remains unchanged following the review. The agent did not complete full methods and leave a message or voicemail for the google contacts for site 0013 and 0014 on Invoice #1842025 per the requirements of KB page Methods for Making Contact - http://know.crm.dm-us.com/books/job-billing-customer-service/page/methods-for-making-contact. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
201,1298,20,null,3/17/2026 6:15:23 PM,3/19/2026 5:10:47 PM,ADJUSTED,Was the task notes field completed properly? There are no next steps. Task was closed.,"I adjusted the score regarding Was the task notes field completed properly.  There is no next step if there are not any additional steps remaining in the process, and you are moving from the second-to-last status to the final status. The original score was 90.00. Score has been updated.",null
202,1300,28,null,3/17/2026 8:38:28 PM,3/18/2026 2:22:28 PM,REJECTED,"Was the contact added to the CRM? Was contact assignment needed?

Per Ian, in training we only talk about adding a contact when the person calls in. We do not have anything in the KB that Ian is aware of regarding adding a third party that we are making an outbound call to. An update to the KB may be needed.","The score remains unchanged following the review. The agent should have requested to add Carly as a new contact after learning that Tanya was not on site and that Carly would be the primary contact for on-site troubleshooting. Per the requirements of KB page Contact Management Guide- http://know.crm.dm-us.com/books/job-billing-customer-service/page/contact-management-guide, a new contact must be added when a CSR engages with someone not currently listed on the account during a support interaction. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
203,1306,21,null,3/18/2026 12:47:42 PM,3/18/2026 2:11:36 PM,REJECTED,"CRM / Knowledge Base Feedback

It is noted in the ticket that the customer called in regarding the open invoice, therefore no Exit Survey was required. ","The score remains unchanged following the review. Although an exit survey is not required when a customer Does not intend to renew/wants to cancel during an open AR campaign the agent did not use the required handle for Switching to Competitor's Service when she learned they were cancelling due to switching to SiriusXM per the requirements of KB page Service Cancellation Reasons that Require Handles - http://know.crm.dm-us.com/books/job-billing-customer-service/page/service-cancellation-reasons-that-require-handles. As a result, required call processes were not fully followed, and the audit score remains as originally assessed. ",null
204,1282,21,null,3/18/2026 12:54:58 PM,3/18/2026 1:15:40 PM,ADJUSTED,"Did the agent attempt to leave a voicemail/message with EVERY site contact associated with the sites on the invoice? 


Did the agent attempt to leave a voicemail/message with one of the Google contacts?

Overall, did the agent miss any Methods of Contact steps? 

Methods of Contact Feedback

Was the task notes field completed properly?

Ticket / Task Documentation Feedback 

*Google research was not done as contact was made with the poc. *

","I adjusted the score regarding Does policy require attempting to contact the site contact(s) (name/phone number is different then the main or task contact),  Does policy require trying to find an alternate phone number by googling the site name(s) and line 1 of the site address(es), Overall, did the agent miss any Methods of Contact steps, and Was the task notes field completed properly. The agent spoke with the Customer Contact Brad Watson so no additional methods required. The original score was 74.47%. Score has been updated.",null
205,1314,12,null,3/18/2026 4:10:41 PM,null,OPEN,"Told in review that I should make a ticket for sales but they literally were not interested right now and said to hold off

Also was not going through normal alternative services process, contact just wanted basics on both which were provided

This would be for a new location, not one already established",null,null
206,1326,12,null,3/19/2026 2:26:18 PM,3/19/2026 5:05:58 PM,REJECTED,"The KB steps for low volume on BR3 have not been followed. CSR has done power cycle and factory reset and turned scheduling off per previous notes but none of those steps are advised in the KB. The CSR advised customer that this issue may need to be escalated but none of the troubleshooting for low volume has been done yet.

KB talks about audio system issues with low volume

The issue is that the customer is experiencing it on his layer because the volume jumps to 0. This doesnt not happen when the schedule is turned off. Thus normal KB steps WOULD NOT WORK","The score remains unchanged following the review.  The agent did not escalate the unknown scenario per the requirements of KB page Policy - Asking Questions and Providing Answers - http://know.crm.dm-us.com/books/operations-department-policies/page/policy-asking-questions-and-providing-answers. As a result, required call processes were not fully followed, and the audit score remains as originally assessed.",null
207,1336,23,null,3/19/2026 8:49:47 PM,null,OPEN,"CSR did not set classification to playback stopped and the resolution to network connection steps followed

Did not set as playback stop.Because the customer received that error message For a brief moment while connecting to the network.

Once the player connected and confirmed that the music was playing when it had and assisted with the original error message. Of unable to.Access Business exclusive option within the menu.
",null,null
208,1333,19,null,3/20/2026 1:39:23 PM,null,OPEN,"I am disputing the QA feedback regarding the “Method of Contact.”

The number called is listed as both the billing contact and site, and my notes have reflected “billing contact/site” since IG #3. I have not made direct contact at this number.

The voicemail left was appropriate based on the account details and supported by my notes.

I respectfully request a review of this QA score.",null,null
209,1341,21,null,3/20/2026 3:30:48 PM,null,OPEN,"Was the task notes field completed properly?  

No notes found for interaction

Did not note my interaction due to another rep worked this task at the same time and updated the task.

",null,null
210,1353,12,null,3/23/2026 4:00:24 PM,null,OPEN,"Additional assistance not asked and actions were not restated.

Sadly I cant listen to the call again to be sure but I remember being rushed off the phone, so I was least least trying to thank her for choosing us before she hung up.",null,null
